1.000000000000000000e+00,9.995393653146548152e-01
4.000000000000000000e+00,9.995393653146548152e-01
7.000000000000000000e+00,9.993279377525889906e-01
1.000000000000000000e+01,9.992213259772451117e-01
1.300000000000000000e+01,9.991591553887410049e-01
1.600000000000000000e+01,9.990650729703069999e-01
1.900000000000000000e+01,9.989525797381709760e-01
2.200000000000000000e+01,9.987860793903039491e-01
2.500000000000000000e+01,9.986234443889349111e-01
2.800000000000000000e+01,9.981189589020774688e-01
3.100000000000000000e+01,9.975915353884663439e-01
3.400000000000000000e+01,9.973773956944558261e-01
3.700000000000000000e+01,9.972754632695869370e-01
4.000000000000000000e+01,9.969820925852331817e-01
4.300000000000000000e+01,9.966783737592607162e-01
4.600000000000000000e+01,9.963557846823383191e-01
4.900000000000000000e+01,9.961550516664123833e-01
5.200000000000000000e+01,9.958669342294590443e-01
5.500000000000000000e+01,9.956851107738459161e-01
5.800000000000000000e+01,9.953038276246254368e-01
6.100000000000000000e+01,9.949133070082594177e-01
6.400000000000000000e+01,9.936799647283443004e-01
6.700000000000000000e+01,9.913394669153137162e-01
7.000000000000000000e+01,9.863423774738213634e-01
7.300000000000000000e+01,9.783959480036990009e-01
7.600000000000000000e+01,9.745808375326309170e-01
7.900000000000000000e+01,9.671247851896968006e-01
8.200000000000000000e+01,9.562397520165452081e-01
8.500000000000000000e+01,9.431297681558546975e-01
8.800000000000000000e+01,9.202793131886329858e-01
9.100000000000000000e+01,8.810323073693520080e-01
9.400000000000000000e+01,8.437226805487126891e-01
9.700000000000000000e+01,8.172977518749132697e-01
1.000000000000000000e+02,7.730878205267935899e-01
1.030000000000000000e+02,7.129247735249792939e-01
1.060000000000000000e+02,6.594020579455840414e-01
1.090000000000000000e+02,6.078038402076122448e-01
1.120000000000000000e+02,5.008901398899149315e-01
1.150000000000000000e+02,4.142567761127721182e-01
1.180000000000000000e+02,3.687405236500648220e-01
1.210000000000000000e+02,3.579436616811268457e-01
1.240000000000000000e+02,3.579436616811268457e-01
1.270000000000000000e+02,3.579436616811268457e-01
1.300000000000000000e+02,3.579436616811268457e-01
1.330000000000000000e+02,3.579436616811268457e-01
1.360000000000000000e+02,3.579436616811268457e-01
1.390000000000000000e+02,3.579436616811268457e-01
1.420000000000000000e+02,3.579436616811268457e-01
1.450000000000000000e+02,3.579436616811268457e-01
1.480000000000000000e+02,3.579436616811268457e-01
1.510000000000000000e+02,3.579436616811268457e-01
1.540000000000000000e+02,3.579436616811268457e-01
1.570000000000000000e+02,3.579436616811268457e-01
1.600000000000000000e+02,3.579436616811268457e-01
1.630000000000000000e+02,3.579436616811268457e-01
1.660000000000000000e+02,3.579436616811268457e-01
1.690000000000000000e+02,3.579436616811268457e-01
1.720000000000000000e+02,3.579436616811268457e-01
1.750000000000000000e+02,3.579436616811268457e-01
1.780000000000000000e+02,3.579436616811268457e-01
1.810000000000000000e+02,3.579436616811268457e-01
1.840000000000000000e+02,3.579436616811268457e-01
