1.000000000000000000e+00,9.996625005132568909e-01
4.000000000000000000e+00,9.994318887125909212e-01
7.000000000000000000e+00,9.992453556553189120e-01
1.000000000000000000e+01,9.991879471034531557e-01
1.300000000000000000e+01,9.991189982839563388e-01
1.600000000000000000e+01,9.990110743945037619e-01
1.900000000000000000e+01,9.989901550313461387e-01
2.200000000000000000e+01,9.988650595444769076e-01
2.500000000000000000e+01,9.986337271709396779e-01
2.800000000000000000e+01,9.982777946925935897e-01
3.100000000000000000e+01,9.977628271342339206e-01
3.400000000000000000e+01,9.970292614488946992e-01
3.700000000000000000e+01,9.937413370432626181e-01
4.000000000000000000e+01,9.799820339103800793e-01
4.300000000000000000e+01,9.457596485194547098e-01
4.600000000000000000e+01,8.928592299309949798e-01
4.900000000000000000e+01,8.354924974231183743e-01
5.200000000000000000e+01,7.933399646639526237e-01
5.500000000000000000e+01,7.323831101950525335e-01
5.800000000000000000e+01,6.496879839554727809e-01
6.100000000000000000e+01,5.565304037118337099e-01
6.400000000000000000e+01,4.656921986816505710e-01
6.700000000000000000e+01,3.900444269557735710e-01
7.000000000000000000e+01,3.394276958711146541e-01
7.300000000000000000e+01,3.036650024585226815e-01
7.600000000000000000e+01,2.820060403019982176e-01
7.900000000000000000e+01,2.658015197512555439e-01
8.200000000000000000e+01,2.476287544604045543e-01
8.500000000000000000e+01,2.313774474648030155e-01
8.800000000000000000e+01,2.172254416363351703e-01
9.100000000000000000e+01,2.047911707130422032e-01
9.400000000000000000e+01,1.923019373559090583e-01
9.700000000000000000e+01,1.849765742846236904e-01
1.000000000000000000e+02,1.813434159189583617e-01
1.030000000000000000e+02,1.778622759704533707e-01
1.060000000000000000e+02,1.751213058042204451e-01
1.090000000000000000e+02,1.725949389263199685e-01
1.120000000000000000e+02,1.677861348920414442e-01
1.150000000000000000e+02,1.610022981288302957e-01
1.180000000000000000e+02,1.545521094363791481e-01
1.210000000000000000e+02,1.483525141330644392e-01
1.240000000000000000e+02,1.405780774431064917e-01
1.270000000000000000e+02,1.326544895382654188e-01
1.300000000000000000e+02,1.235078078348850888e-01
1.330000000000000000e+02,1.125253603288252080e-01
1.360000000000000000e+02,9.939613802599507608e-02
1.390000000000000000e+02,8.513546855233022903e-02
1.420000000000000000e+02,7.019312527319344908e-02
1.450000000000000000e+02,5.497116056092356262e-02
1.480000000000000000e+02,4.069949131397766762e-02
1.510000000000000000e+02,2.836358233823484815e-02
1.540000000000000000e+02,1.922058646129271020e-02
1.570000000000000000e+02,1.433728804584832699e-02
1.600000000000000000e+02,1.168554481034841247e-02
1.630000000000000000e+02,9.258564422125119958e-03
1.660000000000000000e+02,7.170777379486348302e-03
1.690000000000000000e+02,5.787035397171522502e-03
1.720000000000000000e+02,5.384830147540408882e-03
1.750000000000000000e+02,5.384830147540408882e-03
1.780000000000000000e+02,5.384830147540408882e-03
1.810000000000000000e+02,5.384830147540408882e-03
1.840000000000000000e+02,5.384830147540408882e-03
