1.000000000000000000e+00,9.988892110392900703e-01
4.000000000000000000e+00,9.983491559661882286e-01
7.000000000000000000e+00,9.977617941632925813e-01
1.000000000000000000e+01,9.972709447413949935e-01
1.300000000000000000e+01,9.969280842109082830e-01
1.600000000000000000e+01,9.964333435792662730e-01
1.900000000000000000e+01,9.955048852010296434e-01
2.200000000000000000e+01,9.929975231971168714e-01
2.500000000000000000e+01,9.865668152624528231e-01
2.800000000000000000e+01,9.650316056946546261e-01
3.100000000000000000e+01,9.124907862853431917e-01
3.400000000000000000e+01,8.290142521725738511e-01
3.700000000000000000e+01,7.379752591212405122e-01
4.000000000000000000e+01,6.436327778551006462e-01
4.300000000000000000e+01,5.465090600308726287e-01
4.600000000000000000e+01,4.237746764267412147e-01
4.900000000000000000e+01,2.960310556498255696e-01
5.200000000000000000e+01,1.797996041011051260e-01
5.500000000000000000e+01,8.329334642534474975e-02
5.800000000000000000e+01,3.091364105615233837e-02
6.100000000000000000e+01,1.548481589415010712e-02
6.400000000000000000e+01,9.847226766580846266e-03
6.700000000000000000e+01,9.486665733610325293e-03
7.000000000000000000e+01,1.034430826805613282e-02
7.300000000000000000e+01,9.802637977913405964e-03
7.600000000000000000e+01,6.465044089317173101e-03
7.900000000000000000e+01,5.224501555432257797e-03
8.200000000000000000e+01,5.508067112610557335e-03
8.500000000000000000e+01,5.896710079767475930e-03
8.800000000000000000e+01,5.472572539450114119e-03
9.100000000000000000e+01,4.050579992850404654e-03
9.400000000000000000e+01,1.081346722523870117e-03
9.700000000000000000e+01,1.000249491683180428e-03
1.000000000000000000e+02,8.376036941205103337e-04
1.030000000000000000e+02,8.376036941205103337e-04
1.060000000000000000e+02,8.376036941205103337e-04
1.090000000000000000e+02,8.376036941205103337e-04
1.120000000000000000e+02,8.376036941205103337e-04
1.150000000000000000e+02,8.376036941205103337e-04
1.180000000000000000e+02,8.376036941205103337e-04
1.210000000000000000e+02,8.376036941205103337e-04
1.240000000000000000e+02,8.376036941205103337e-04
1.270000000000000000e+02,8.376036941205103337e-04
1.300000000000000000e+02,8.376036941205103337e-04
1.330000000000000000e+02,8.376036941205103337e-04
1.360000000000000000e+02,8.376036941205103337e-04
1.390000000000000000e+02,8.376036941205103337e-04
1.420000000000000000e+02,8.376036941205103337e-04
1.450000000000000000e+02,8.376036941205103337e-04
1.480000000000000000e+02,8.376036941205103337e-04
1.510000000000000000e+02,8.376036941205103337e-04
1.540000000000000000e+02,8.376036941205103337e-04
1.570000000000000000e+02,8.376036941205103337e-04
1.600000000000000000e+02,8.376036941205103337e-04
1.630000000000000000e+02,8.376036941205103337e-04
1.660000000000000000e+02,8.376036941205103337e-04
1.690000000000000000e+02,8.376036941205103337e-04
1.720000000000000000e+02,8.376036941205103337e-04
1.750000000000000000e+02,8.376036941205103337e-04
1.780000000000000000e+02,8.376036941205103337e-04
1.810000000000000000e+02,8.376036941205103337e-04
1.840000000000000000e+02,8.376036941205103337e-04
