1.000000000000000000e+00,9.996825622819105472e-01
4.000000000000000000e+00,9.995550804116176691e-01
7.000000000000000000e+00,9.993246553608442495e-01
1.000000000000000000e+01,9.992236791339232926e-01
1.300000000000000000e+01,9.992138536876103982e-01
1.600000000000000000e+01,9.991635565212746428e-01
1.900000000000000000e+01,9.990308588350051977e-01
2.200000000000000000e+01,9.987753764086368946e-01
2.500000000000000000e+01,9.984872932196690032e-01
2.800000000000000000e+01,9.982854055550249850e-01
3.100000000000000000e+01,9.982821667454410131e-01
3.400000000000000000e+01,9.981530623347116826e-01
3.700000000000000000e+01,9.976397812189595760e-01
4.000000000000000000e+01,9.972490997882246244e-01
4.300000000000000000e+01,9.967552466793689891e-01
4.600000000000000000e+01,9.961446375117715135e-01
4.900000000000000000e+01,9.959413930157088313e-01
5.200000000000000000e+01,9.955578712129518060e-01
5.500000000000000000e+01,9.944831790983761355e-01
5.800000000000000000e+01,9.921013600898306306e-01
6.100000000000000000e+01,9.877833444934799312e-01
6.400000000000000000e+01,9.829122263487976019e-01
6.700000000000000000e+01,9.776674681594816896e-01
7.000000000000000000e+01,9.732933104802580226e-01
7.300000000000000000e+01,9.685333730195367918e-01
7.600000000000000000e+01,9.622910530615189639e-01
7.900000000000000000e+01,9.504963429278098230e-01
8.200000000000000000e+01,9.372329728536148430e-01
8.500000000000000000e+01,9.264333332783728503e-01
8.800000000000000000e+01,9.070391210448774943e-01
9.100000000000000000e+01,8.777550020812882048e-01
9.400000000000000000e+01,8.352288969481809211e-01
9.700000000000000000e+01,7.751545502222320083e-01
1.000000000000000000e+02,7.028215564093092116e-01
1.030000000000000000e+02,6.164173596519753051e-01
1.060000000000000000e+02,5.268693274000640914e-01
1.090000000000000000e+02,4.312873877075266149e-01
1.120000000000000000e+02,3.461093498756335207e-01
1.150000000000000000e+02,2.836472657600093150e-01
1.180000000000000000e+02,2.389277904879902048e-01
1.210000000000000000e+02,2.127436802165190710e-01
1.240000000000000000e+02,1.952731547101896614e-01
1.270000000000000000e+02,1.824336652790225777e-01
1.300000000000000000e+02,1.795553719394630265e-01
1.330000000000000000e+02,1.795553719394630265e-01
1.360000000000000000e+02,1.795553719394630265e-01
1.390000000000000000e+02,1.795553719394630265e-01
1.420000000000000000e+02,1.795553719394630265e-01
1.450000000000000000e+02,1.795553719394630265e-01
1.480000000000000000e+02,1.795553719394630265e-01
1.510000000000000000e+02,1.795553719394630265e-01
1.540000000000000000e+02,1.795553719394630265e-01
1.570000000000000000e+02,1.795553719394630265e-01
1.600000000000000000e+02,1.795553719394630265e-01
1.630000000000000000e+02,1.795553719394630265e-01
1.660000000000000000e+02,1.795553719394630265e-01
1.690000000000000000e+02,1.795553719394630265e-01
1.720000000000000000e+02,1.795553719394630265e-01
1.750000000000000000e+02,1.795553719394630265e-01
1.780000000000000000e+02,1.795553719394630265e-01
1.810000000000000000e+02,1.795553719394630265e-01
1.840000000000000000e+02,1.795553719394630265e-01
