1.000000000000000000e+00,9.793871616352312071e-01
4.000000000000000000e+00,9.613014566498365721e-01
7.000000000000000000e+00,9.499636428325175519e-01
1.000000000000000000e+01,9.462554091166432979e-01
1.300000000000000000e+01,9.432259904496156366e-01
1.600000000000000000e+01,9.307932476316550519e-01
1.900000000000000000e+01,9.105219819491617850e-01
2.200000000000000000e+01,8.788848482015656494e-01
2.500000000000000000e+01,8.316086036940535386e-01
2.800000000000000000e+01,7.576015967661187123e-01
3.100000000000000000e+01,6.264530199730765636e-01
3.400000000000000000e+01,4.590576407769239031e-01
3.700000000000000000e+01,2.906846360521316841e-01
4.000000000000000000e+01,1.502831797461565422e-01
4.300000000000000000e+01,5.366951797071398828e-02
4.600000000000000000e+01,7.446619585726387339e-03
4.900000000000000000e+01,6.575859931908896452e-07
5.200000000000000000e+01,4.968653420163890477e-07
5.500000000000000000e+01,4.968653420163890477e-07
5.800000000000000000e+01,4.968653420163890477e-07
6.100000000000000000e+01,4.968653420163890477e-07
6.400000000000000000e+01,4.968653420163890477e-07
6.700000000000000000e+01,4.968653420163890477e-07
7.000000000000000000e+01,4.968653420163890477e-07
7.300000000000000000e+01,4.968653420163890477e-07
7.600000000000000000e+01,4.968653420163890477e-07
7.900000000000000000e+01,4.968653420163890477e-07
8.200000000000000000e+01,4.968653420163890477e-07
8.500000000000000000e+01,4.968653420163890477e-07
8.800000000000000000e+01,4.968653420163890477e-07
9.100000000000000000e+01,4.968653420163890477e-07
9.400000000000000000e+01,4.968653420163890477e-07
9.700000000000000000e+01,4.968653420163890477e-07
1.000000000000000000e+02,4.968653420163890477e-07
1.030000000000000000e+02,4.968653420163890477e-07
1.060000000000000000e+02,4.968653420163890477e-07
1.090000000000000000e+02,4.968653420163890477e-07
1.120000000000000000e+02,4.968653420163890477e-07
1.150000000000000000e+02,4.968653420163890477e-07
1.180000000000000000e+02,4.968653420163890477e-07
1.210000000000000000e+02,4.968653420163890477e-07
1.240000000000000000e+02,4.968653420163890477e-07
1.270000000000000000e+02,4.968653420163890477e-07
1.300000000000000000e+02,4.968653420163890477e-07
1.330000000000000000e+02,4.968653420163890477e-07
1.360000000000000000e+02,4.968653420163890477e-07
1.390000000000000000e+02,4.968653420163890477e-07
1.420000000000000000e+02,4.968653420163890477e-07
1.450000000000000000e+02,4.968653420163890477e-07
1.480000000000000000e+02,4.968653420163890477e-07
1.510000000000000000e+02,4.968653420163890477e-07
1.540000000000000000e+02,4.968653420163890477e-07
1.570000000000000000e+02,4.968653420163890477e-07
1.600000000000000000e+02,4.968653420163890477e-07
1.630000000000000000e+02,4.968653420163890477e-07
1.660000000000000000e+02,4.968653420163890477e-07
1.690000000000000000e+02,4.968653420163890477e-07
1.720000000000000000e+02,4.968653420163890477e-07
1.750000000000000000e+02,4.968653420163890477e-07
1.780000000000000000e+02,4.968653420163890477e-07
1.810000000000000000e+02,4.968653420163890477e-07
1.840000000000000000e+02,4.968653420163890477e-07
