1.000000000000000000e+00,9.728148365467333969e-01
4.000000000000000000e+00,9.728148365467333969e-01
7.000000000000000000e+00,9.728148365467333969e-01
1.000000000000000000e+01,9.728148365467333969e-01
1.300000000000000000e+01,9.701172857997342192e-01
1.600000000000000000e+01,9.601035330949119206e-01
1.900000000000000000e+01,9.446450626375019199e-01
2.200000000000000000e+01,9.244512993261507772e-01
2.500000000000000000e+01,8.920558326062810739e-01
2.800000000000000000e+01,8.490830955962037629e-01
3.100000000000000000e+01,7.845202171268960134e-01
3.400000000000000000e+01,6.918769231485183413e-01
3.700000000000000000e+01,5.601283563145088573e-01
4.000000000000000000e+01,3.964624173854035538e-01
4.300000000000000000e+01,2.348266643796385611e-01
4.600000000000000000e+01,1.146395456013429015e-01
4.900000000000000000e+01,3.692991993041196130e-02
5.200000000000000000e+01,1.807054374734886129e-03
5.500000000000000000e+01,1.058658101289812189e-06
5.800000000000000000e+01,8.829927762325019735e-07
6.100000000000000000e+01,8.829927762325019735e-07
6.400000000000000000e+01,8.829927762325019735e-07
6.700000000000000000e+01,8.829927762325019735e-07
7.000000000000000000e+01,8.829927762325019735e-07
7.300000000000000000e+01,8.829927762325019735e-07
7.600000000000000000e+01,8.829927762325019735e-07
7.900000000000000000e+01,8.829927762325019735e-07
8.200000000000000000e+01,8.829927762325019735e-07
8.500000000000000000e+01,8.829927762325019735e-07
8.800000000000000000e+01,8.829927762325019735e-07
9.100000000000000000e+01,8.829927762325019735e-07
9.400000000000000000e+01,8.829927762325019735e-07
9.700000000000000000e+01,8.829927762325019735e-07
1.000000000000000000e+02,8.829927762325019735e-07
1.030000000000000000e+02,8.829927762325019735e-07
1.060000000000000000e+02,8.829927762325019735e-07
1.090000000000000000e+02,8.829927762325019735e-07
1.120000000000000000e+02,8.829927762325019735e-07
1.150000000000000000e+02,8.829927762325019735e-07
1.180000000000000000e+02,8.829927762325019735e-07
1.210000000000000000e+02,8.829927762325019735e-07
1.240000000000000000e+02,8.829927762325019735e-07
1.270000000000000000e+02,8.829927762325019735e-07
1.300000000000000000e+02,8.829927762325019735e-07
1.330000000000000000e+02,8.829927762325019735e-07
1.360000000000000000e+02,8.829927762325019735e-07
1.390000000000000000e+02,8.829927762325019735e-07
1.420000000000000000e+02,8.829927762325019735e-07
1.450000000000000000e+02,8.829927762325019735e-07
1.480000000000000000e+02,8.829927762325019735e-07
1.510000000000000000e+02,8.829927762325019735e-07
1.540000000000000000e+02,8.829927762325019735e-07
1.570000000000000000e+02,8.829927762325019735e-07
1.600000000000000000e+02,8.829927762325019735e-07
1.630000000000000000e+02,8.829927762325019735e-07
1.660000000000000000e+02,8.829927762325019735e-07
1.690000000000000000e+02,8.829927762325019735e-07
1.720000000000000000e+02,8.829927762325019735e-07
1.750000000000000000e+02,8.829927762325019735e-07
1.780000000000000000e+02,8.829927762325019735e-07
1.810000000000000000e+02,8.829927762325019735e-07
1.840000000000000000e+02,8.829927762325019735e-07
