1.000000000000000000e+00,9.784550873766606482e-01
4.000000000000000000e+00,9.614866971757226599e-01
7.000000000000000000e+00,9.520990371380143591e-01
1.000000000000000000e+01,9.470380281305703640e-01
1.300000000000000000e+01,9.392021624909974165e-01
1.600000000000000000e+01,9.232448869826823667e-01
1.900000000000000000e+01,8.986703158064347496e-01
2.200000000000000000e+01,8.611030809462867364e-01
2.500000000000000000e+01,8.076706041057369889e-01
2.800000000000000000e+01,7.176929731715723237e-01
3.100000000000000000e+01,5.696214717201669719e-01
3.400000000000000000e+01,3.997932320514663296e-01
3.700000000000000000e+01,2.379529865180563530e-01
4.000000000000000000e+01,1.113459445704409745e-01
4.300000000000000000e+01,3.383375061777852549e-02
4.600000000000000000e+01,2.605819620153580502e-03
4.900000000000000000e+01,6.774186937381304612e-07
5.200000000000000000e+01,5.123278174920645783e-07
5.500000000000000000e+01,5.123278174920645783e-07
5.800000000000000000e+01,5.123278174920645783e-07
6.100000000000000000e+01,5.123278174920645783e-07
6.400000000000000000e+01,5.123278174920645783e-07
6.700000000000000000e+01,5.123278174920645783e-07
7.000000000000000000e+01,5.123278174920645783e-07
7.300000000000000000e+01,5.123278174920645783e-07
7.600000000000000000e+01,5.123278174920645783e-07
7.900000000000000000e+01,5.123278174920645783e-07
8.200000000000000000e+01,5.123278174920645783e-07
8.500000000000000000e+01,5.123278174920645783e-07
8.800000000000000000e+01,5.123278174920645783e-07
9.100000000000000000e+01,5.123278174920645783e-07
9.400000000000000000e+01,5.123278174920645783e-07
9.700000000000000000e+01,5.123278174920645783e-07
1.000000000000000000e+02,5.123278174920645783e-07
1.030000000000000000e+02,5.123278174920645783e-07
1.060000000000000000e+02,5.123278174920645783e-07
1.090000000000000000e+02,5.123278174920645783e-07
1.120000000000000000e+02,5.123278174920645783e-07
1.150000000000000000e+02,5.123278174920645783e-07
1.180000000000000000e+02,5.123278174920645783e-07
1.210000000000000000e+02,5.123278174920645783e-07
1.240000000000000000e+02,5.123278174920645783e-07
1.270000000000000000e+02,5.123278174920645783e-07
1.300000000000000000e+02,5.123278174920645783e-07
1.330000000000000000e+02,5.123278174920645783e-07
1.360000000000000000e+02,5.123278174920645783e-07
1.390000000000000000e+02,5.123278174920645783e-07
1.420000000000000000e+02,5.123278174920645783e-07
1.450000000000000000e+02,5.123278174920645783e-07
1.480000000000000000e+02,5.123278174920645783e-07
1.510000000000000000e+02,5.123278174920645783e-07
1.540000000000000000e+02,5.123278174920645783e-07
1.570000000000000000e+02,5.123278174920645783e-07
1.600000000000000000e+02,5.123278174920645783e-07
1.630000000000000000e+02,5.123278174920645783e-07
1.660000000000000000e+02,5.123278174920645783e-07
1.690000000000000000e+02,5.123278174920645783e-07
1.720000000000000000e+02,5.123278174920645783e-07
1.750000000000000000e+02,5.123278174920645783e-07
1.780000000000000000e+02,5.123278174920645783e-07
1.810000000000000000e+02,5.123278174920645783e-07
1.840000000000000000e+02,5.123278174920645783e-07
